id,Geographic Area Name,Total
8600000US93648,93648,16087
8600000US93650,93650,3173
8600000US93651,93651,1798
8600000US93652,93652,540
8600000US93653,93653,1377
8600000US93654,93654,30373
8600000US93656,93656,5806
8600000US93657,93657,35666
8600000US93660,93660,4090
8600000US93662,93662,30725
8600000US93664,93664,380
8600000US93665,93665,752
8600000US93666,93666,866
8600000US93667,93667,2405
8600000US93668,93668,1219
8600000US93669,93669,238
8600000US93673,93673,754
8600000US93675,93675,3905
8600000US93701,93701,10166
8600000US93702,93702,43601
8600000US93703,93703,32754
8600000US93704,93704,29740
8600000US93705,93705,36808
8600000US93706,93706,40586
8600000US93710,93710,33448
8600000US93711,93711,38007
8600000US93720,93720,47081
8600000US93721,93721,7650
8600000US93722,93722,84621
8600000US93723,93723,13936
8600000US93725,93725,27214
8600000US93726,93726,42824
8600000US93727,93727,84449
8600000US93728,93728,16574
8600000US93730,93730,12770
8600000US93901,93901,28194
8600000US93905,93905,60531
8600000US93906,93906,64348
8600000US93907,93907,23299
8600000US93908,93908,12398
8600000US93920,93920,1545
8600000US93921,93921,3316
8600000US93923,93923,12837
8600000US93924,93924,6514
8600000US93925,93925,2073
8600000US93926,93926,9171
8600000US93927,93927,18812
8600000US93928,93928,854
8600000US93930,93930,17067
8600000US93932,93932,709
8600000US93933,93933,25442
8600000US93940,93940,32236
8600000US93943,93943,0
8600000US93950,93950,15547
8600000US93953,93953,4028
8600000US93954,93954,551
8600000US93955,93955,34566
8600000US93960,93960,26966
8600000US93962,93962,414
8600000US94002,94002,27155
8600000US94005,94005,4697
8600000US94010,94010,42760
8600000US94014,94014,49170
8600000US94015,94015,65041
8600000US94019,94019,20512
8600000US94020,94020,1697
8600000US94021,94021,511
8600000US94022,94022,19406
8600000US94024,94024,23675
8600000US94025,94025,43392
8600000US94027,94027,7415
8600000US94028,94028,7125
8600000US94030,94030,22625
8600000US94037,94037,2504
8600000US94038,94038,3450
8600000US94040,94040,36526
8600000US94041,94041,14572
8600000US94043,94043,31161
8600000US94044,94044,38984
8600000US94060,94060,926
8600000US94061,94061,39023
8600000US94062,94062,28423
8600000US94063,94063,34867
8600000US94065,94065,12461
8600000US94066,94066,43101
8600000US94070,94070,31074
8600000US94074,94074,170
8600000US94080,94080,67600
8600000US94085,94085,23223
8600000US94086,94086,50477
8600000US94087,94087,56668
8600000US94089,94089,22882
8600000US94102,94102,31392
8600000US94103,94103,30703
8600000US94104,94104,429
8600000US94105,94105,10916
8600000US94107,94107,31461
8600000US94108,94108,14143
8600000US94109,94109,57302
8600000US94110,94110,72380
8600000US94111,94111,3611
8600000US94112,94112,84707
8600000US94114,94114,34918
8600000US94115,94115,34604
8600000US94116,94116,47346
8600000US94117,94117,44650
8600000US94118,94118,42095
8600000US94121,94121,43616
8600000US94122,94122,62128
8600000US94123,94123,25890
8600000US94124,94124,35747
8600000US94127,94127,21151
8600000US94128,94128,146
8600000US94129,94129,4136
8600000US94130,94130,3008
8600000US94131,94131,29523
8600000US94132,94132,31436
8600000US94133,94133,26796
8600000US94134,94134,42418
8600000US94158,94158,8455
8600000US94301,94301,16582
8600000US94303,94303,48244
8600000US94304,94304,3852
8600000US94305,94305,16397
8600000US94306,94306,27435
8600000US94401,94401,36001
8600000US94402,94402,25703
8600000US94403,94403,44408
8600000US94404,94404,36985
8600000US94501,94501,63821
8600000US94502,94502,14701
8600000US94503,94503,20276
8600000US94505,94505,16382
8600000US94506,94506,25240
8600000US94507,94507,15105
8600000US94508,94508,3935
8600000US94509,94509,68166
8600000US94510,94510,28350
8600000US94511,94511,2161
8600000US94512,94512,16
8600000US94513,94513,64313
8600000US94514,94514,1475
8600000US94515,94515,7491
8600000US94516,94516,103
8600000US94517,94517,13687
8600000US94518,94518,28734
8600000US94519,94519,20041
8600000US94520,94520,38753
8600000US94521,94521,43281
8600000US94523,94523,35005
8600000US94525,94525,3290
8600000US94526,94526,33135
8600000US94528,94528,384
8600000US94530,94530,26145
8600000US94531,94531,43022
8600000US94533,94533,75909
8600000US94534,94534,39239
8600000US94535,94535,3842
8600000US94536,94536,74837
8600000US94538,94538,67474
8600000US94539,94539,54982
8600000US94541,94541,65928
8600000US94542,94542,14699
8600000US94544,94544,79747
8600000US94545,94545,32724
8600000US94546,94546,44378
8600000US94547,94547,25616
8600000US94548,94548,377
8600000US94549,94549,29795
8600000US94550,94550,50374
8600000US94551,94551,47227
8600000US94552,94552,14938
8600000US94553,94553,49784
8600000US94555,94555,38478
8600000US94556,94556,16428
8600000US94558,94558,68315
8600000US94559,94559,27593
8600000US94560,94560,47171
8600000US94561,94561,42473
8600000US94563,94563,19644
8600000US94564,94564,19260
8600000US94565,94565,97671
8600000US94566,94566,45893
8600000US94567,94567,658
8600000US94568,94568,55608
8600000US94569,94569,180
8600000US94571,94571,10605
8600000US94572,94572,10384
8600000US94573,94573,36
8600000US94574,94574,8757
8600000US94575,94575,1178
8600000US94576,94576,105
8600000US94577,94577,47682
8600000US94578,94578,41865
8600000US94579,94579,21883
8600000US94580,94580,30488
8600000US94582,94582,42576
8600000US94583,94583,35231
8600000US94585,94585,29525
8600000US94586,94586,831
8600000US94587,94587,74722
8600000US94588,94588,37253
8600000US94589,94589,31536
8600000US94590,94590,37280
8600000US94591,94591,55157
8600000US94592,94592,952
8600000US94595,94595,18117
8600000US94596,94596,21700
8600000US94597,94597,23108
8600000US94598,94598,27831
8600000US94599,94599,3108
8600000US94601,94601,53039
8600000US94602,94602,30162
8600000US94603,94603,35862
8600000US94605,94605,43399
8600000US94606,94606,38220
8600000US94607,94607,26823
8600000US94608,94608,31013
8600000US94609,94609,23726
8600000US94610,94610,31936
8600000US94611,94611,38975
8600000US94612,94612,15785
8600000US94613,94613,855
8600000US94618,94618,17252
8600000US94619,94619,24112
8600000US94621,94621,35035
8600000US94702,94702,16860
8600000US94703,94703,21697
8600000US94704,94704,29597
8600000US94705,94705,13527
8600000US94706,94706,21218
8600000US94707,94707,11767
8600000US94708,94708,11394
8600000US94709,94709,11951
8600000US94710,94710,7893
8600000US94720,94720,2845
8600000US94801,94801,31210
8600000US94803,94803,25893
8600000US94804,94804,40931
8600000US94805,94805,14188
8600000US94806,94806,64286
8600000US94850,94850,0
8600000US94901,94901,41713
8600000US94903,94903,30427
8600000US94904,94904,12994
8600000US94920,94920,12740
8600000US94922,94922,1075
8600000US94923,94923,808
8600000US94924,94924,1127
8600000US94925,94925,9838
8600000US94928,94928,44323
8600000US94929,94929,254
8600000US94930,94930,8728
8600000US94931,94931,8926
8600000US94933,94933,837
8600000US94937,94937,742
8600000US94938,94938,920
8600000US94939,94939,6747
8600000US94940,94940,287
8600000US94941,94941,32009
8600000US94945,94945,19043
8600000US94946,94946,658
8600000US94947,94947,25867
8600000US94949,94949,18695
8600000US94950,94950,123
8600000US94951,94951,4574
8600000US94952,94952,35503
8600000US94954,94954,38763
8600000US94956,94956,1146
8600000US94957,94957,1219
8600000US94960,94960,15868
8600000US94963,94963,404
8600000US94964,94964,3155
8600000US94965,94965,11394
8600000US94970,94970,698
8600000US94971,94971,226
8600000US94972,94972,25
8600000US94973,94973,1228
8600000US95002,95002,2348
8600000US95003,95003,25185
8600000US95004,95004,4218
8600000US95005,95005,7661
8600000US95006,95006,9632
8600000US95007,95007,374
8600000US95008,95008,46352
8600000US95010,95010,8856
8600000US95012,95012,10780
8600000US95013,95013,85
8600000US95014,95014,61866
8600000US95017,95017,681
8600000US95018,95018,6841
8600000US95019,95019,7368
8600000US95020,95020,64833
8600000US95023,95023,53423
8600000US95030,95030,13481
8600000US95032,95032,26047
8600000US95033,95033,9511
8600000US95035,95035,79655
8600000US95037,95037,51994
8600000US95039,95039,1074
8600000US95041,95041,436
8600000US95043,95043,731
8600000US95045,95045,4217
8600000US95046,95046,5918
8600000US95050,95050,38699
8600000US95051,95051,59851
8600000US95053,95053,3862
8600000US95054,95054,24524
8600000US95060,95060,47801
8600000US95062,95062,36737
8600000US95064,95064,10486
8600000US95065,95065,8491
8600000US95066,95066,15341
8600000US95070,95070,31196
8600000US95073,95073,11013
8600000US95075,95075,459
8600000US95076,95076,86905
8600000US95110,95110,19928
8600000US95111,95111,61830
8600000US95112,95112,62228
8600000US95113,95113,2107
8600000US95116,95116,55825
8600000US95117,95117,30369
8600000US95118,95118,32421
8600000US95119,95119,10027
8600000US95120,95120,38122
8600000US95121,95121,37531
8600000US95122,95122,56121
8600000US95123,95123,68766
8600000US95124,95124,51455
8600000US95125,95125,53155
8600000US95126,95126,36206
8600000US95127,95127,66256
8600000US95128,95128,36975
8600000US95129,95129,39741
8600000US95130,95130,14660
8600000US95131,95131,31236
8600000US95132,95132,41790
8600000US95133,95133,28565
8600000US95134,95134,29349
8600000US95135,95135,22015
8600000US95136,95136,47476
8600000US95138,95138,20674
8600000US95139,95139,7363
8600000US95140,95140,102
8600000US95148,95148,48273
8600000US95202,95202,6066
8600000US95203,95203,15487
8600000US95204,95204,28667
8600000US95205,95205,38350
8600000US95206,95206,64250
8600000US95207,95207,52269
8600000US95209,95209,44980
8600000US95210,95210,41509
8600000US95211,95211,1624
8600000US95212,95212,29426
8600000US95215,95215,24326
8600000US95219,95219,29270
8600000US95220,95220,7576
8600000US95222,95222,5029
8600000US95223,95223,2666
8600000US95224,95224,167
8600000US95225,95225,378
8600000US95226,95226,0
8600000US95227,95227,654
8600000US95228,95228,4541
8600000US95230,95230,840
8600000US95231,95231,5165
8600000US95232,95232,161
8600000US95233,95233,548
8600000US95234,95234,0
8600000US95236,95236,4199
8600000US95237,95237,3639
8600000US95240,95240,48799
8600000US95242,95242,26409
8600000US95245,95245,1717
8600000US95246,95246,1159
8600000US95247,95247,4024
8600000US95248,95248,106
8600000US95249,95249,5444
8600000US95250,95250,0
8600000US95251,95251,625
8600000US95252,95252,16262
8600000US95254,95254,1035
8600000US95255,95255,1289
8600000US95257,95257,407
8600000US95258,95258,3599
8600000US95301,95301,39186
8600000US95303,95303,1110
8600000US95304,95304,14282
8600000US95305,95305,0
8600000US95306,95306,654
8600000US95307,95307,46283
8600000US95310,95310,1874
8600000US95311,95311,1893
8600000US95312,95312,276
8600000US95313,95313,1305
8600000US95314,95314,95
8600000US95315,95315,14520
8600000US95316,95316,7022
8600000US95317,95317,1203
8600000US95318,95318,220
8600000US95319,95319,1745
8600000US95320,95320,12822
8600000US95321,95321,3541
8600000US95322,95322,10373
8600000US95323,95323,1299
8600000US95324,95324,8380
8600000US95325,95325,78
8600000US95326,95326,10147
8600000US95327,95327,7918
8600000US95328,95328,4480
8600000US95329,95329,2570
8600000US95330,95330,22760
8600000US95333,95333,2539
8600000US95334,95334,17057
8600000US95335,95335,153
8600000US95336,95336,47855
8600000US95337,95337,39177
8600000US95338,95338,10827
8600000US95340,95340,35827
8600000US95341,95341,33090
8600000US95345,95345,802
8600000US95346,95346,1251
8600000US95348,95348,34002
8600000US95350,95350,54210
8600000US95351,95351,48542
8600000US95354,95354,24923
8600000US95355,95355,59621
8600000US95356,95356,32622
8600000US95357,95357,11765
8600000US95358,95358,32524
8600000US95360,95360,13278
8600000US95361,95361,35308
8600000US95363,95363,27908
8600000US95364,95364,0
8600000US95365,95365,4775
8600000US95366,95366,17909
8600000US95367,95367,25072
8600000US95368,95368,14041
8600000US95369,95369,1024
8600000US95370,95370,28096
8600000US95372,95372,2056
8600000US95374,95374,1682
8600000US95375,95375,5
8600000US95376,95376,55655
8600000US95377,95377,32091
8600000US95379,95379,4003
8600000US95380,95380,42866
8600000US95382,95382,38700
8600000US95383,95383,3611
8600000US95385,95385,415
8600000US95386,95386,10557
8600000US95387,95387,636
8600000US95388,95388,14116
8600000US95389,95389,1417
8600000US95391,95391,20131
8600000US95401,95401,38839
8600000US95403,95403,45096
8600000US95404,95404,40497
8600000US95405,95405,21082
8600000US95407,95407,42026
8600000US95409,95409,27186
8600000US95410,95410,997
8600000US95412,95412,397
8600000US95415,95415,1388
8600000US95417,95417,356
8600000US95420,95420,523
8600000US95421,95421,1808
8600000US95422,95422,15696
8600000US95423,95423,3751
8600000US95425,95425,10984
8600000US95426,95426,1350
8600000US95427,95427,226
8600000US95428,95428,2580
8600000US95429,95429,116
8600000US95430,95430,7
8600000US95431,95431,161
8600000US95432,95432,706
8600000US95435,95435,299
8600000US95436,95436,6240
8600000US95437,95437,14859
8600000US95439,95439,728
8600000US95441,95441,1797
8600000US95442,95442,3213
8600000US95443,95443,193
8600000US95444,95444,705
8600000US95445,95445,2257
8600000US95446,95446,5168
8600000US95448,95448,17407
8600000US95449,95449,1560
8600000US95450,95450,227
8600000US95451,95451,11603
8600000US95452,95452,919
8600000US95453,95453,11369
8600000US95454,95454,2107
8600000US95456,95456,838
8600000US95457,95457,3227
8600000US95458,95458,2960
8600000US95459,95459,641
8600000US95460,95460,2508
8600000US95461,95461,2567
8600000US95462,95462,1124
8600000US95463,95463,136
8600000US95464,95464,2505
8600000US95465,95465,2244
8600000US95466,95466,976
8600000US95467,95467,5506
8600000US95468,95468,1280
8600000US95469,95469,1911
8600000US95470,95470,5561
8600000US95471,95471,573
8600000US95472,95472,30736
8600000US95476,95476,36586
8600000US95482,95482,31482
8600000US95485,95485,2650
8600000US95486,95486,51
8600000US95488,95488,179
8600000US95490,95490,12975
8600000US95492,95492,29271
8600000US95493,95493,377
8600000US95494,95494,171
8600000US95497,95497,1134
8600000US95501,95501,23324
8600000US95503,95503,25972
8600000US95511,95511,262
8600000US95514,95514,140
8600000US95519,95519,19763
8600000US95521,95521,21068
8600000US95524,95524,1668
8600000US95525,95525,1401
8600000US95526,95526,196
8600000US95527,95527,499
8600000US95528,95528,1437
8600000US95531,95531,23737
8600000US95536,95536,2899
8600000US95537,95537,251
8600000US95540,95540,14196
8600000US95542,95542,1871
8600000US95543,95543,705
8600000US95545,95545,118
8600000US95546,95546,3466
8600000US95547,95547,1063
8600000US95548,95548,1251
8600000US95549,95549,929
8600000US95550,95550,94
8600000US95551,95551,1416
8600000US95552,95552,750
8600000US95553,95553,767
8600000US95554,95554,508
8600000US95555,95555,437
8600000US95556,95556,598
8600000US95558,95558,416
8600000US95559,95559,70
8600000US95560,95560,1615
8600000US95562,95562,3401
8600000US95563,95563,665
8600000US95564,95564,389
8600000US95565,95565,762
8600000US95567,95567,1802
8600000US95568,95568,274
8600000US95569,95569,371
8600000US95570,95570,2338
8600000US95571,95571,304
8600000US95573,95573,1568
8600000US95585,95585,457
8600000US95587,95587,51
8600000US95589,95589,963
8600000US95595,95595,139
8600000US95601,95601,151
8600000US95602,95602,17557
8600000US95603,95603,29474
8600000US95604,95604,85
8600000US95605,95605,14493
8600000US95606,95606,249
8600000US95607,95607,389
8600000US95608,95608,62539
8600000US95610,95610,46305
8600000US95612,95612,1321
8600000US95614,95614,4359
8600000US95615,95615,704
8600000US95616,95616,52212
8600000US95618,95618,27519
8600000US95619,95619,5718
8600000US95620,95620,21954
8600000US95621,95621,41740
8600000US95623,95623,3665
8600000US95624,95624,65948
8600000US95625,95625,74
8600000US95626,95626,6065
8600000US95627,95627,3802
8600000US95628,95628,40855
8600000US95629,95629,940
8600000US95630,95630,78159
8600000US95631,95631,6851
8600000US95632,95632,31911
8600000US95633,95633,4188
8600000US95634,95634,3559
8600000US95635,95635,1058
8600000US95636,95636,1195
8600000US95637,95637,268
8600000US95638,95638,2126
8600000US95639,95639,335
8600000US95640,95640,11598
8600000US95641,95641,1489
8600000US95642,95642,7101
8600000US95645,95645,1881
8600000US95646,95646,80
8600000US95648,95648,52949
8600000US95650,95650,14808
8600000US95651,95651,624
8600000US95652,95652,789
8600000US95653,95653,581
8600000US95655,95655,4156
8600000US95658,95658,6837
8600000US95659,95659,932
8600000US95660,95660,35461
8600000US95661,95661,31315
8600000US95662,95662,32172
8600000US95663,95663,2493
8600000US95664,95664,1603
8600000US95665,95665,4303
8600000US95666,95666,5164
8600000US95667,95667,36487
8600000US95668,95668,664
8600000US95669,95669,2315
8600000US95670,95670,55558
8600000US95672,95672,5266
8600000US95673,95673,16636
8600000US95674,95674,767
8600000US95675,95675,566
8600000US95677,95677,25477
8600000US95678,95678,42053
8600000US95679,95679,56
8600000US95680,95680,10
8600000US95681,95681,1246
8600000US95682,95682,30314
8600000US95683,95683,6326
8600000US95684,95684,3129
8600000US95685,95685,4665
8600000US95686,95686,1262
8600000US95687,95687,69060
8600000US95688,95688,37260
8600000US95689,95689,1698
8600000US95690,95690,2215
8600000US95691,95691,38690
8600000US95692,95692,5251
8600000US95693,95693,7037
8600000US95694,95694,10495
8600000US95695,95695,41278
8600000US95697,95697,183
8600000US95698,95698,148
8600000US95699,95699,21
8600000US95701,95701,915
8600000US95703,95703,831
8600000US95709,95709,5498
8600000US95713,95713,10472
8600000US95714,95714,522
8600000US95715,95715,104
8600000US95717,95717,176
8600000US95720,95720,103
8600000US95721,95721,0
8600000US95722,95722,5123
8600000US95724,95724,22
8600000US95726,95726,8449
8600000US95728,95728,231
8600000US95735,95735,12
8600000US95736,95736,289
8600000US95742,95742,12472
8600000US95746,95746,23934
8600000US95747,95747,66931
8600000US95757,95757,50727
8600000US95758,95758,65811
8600000US95762,95762,43052
8600000US95765,95765,39214
8600000US95776,95776,23911
8600000US95811,95811,6294
8600000US95814,95814,11908
8600000US95815,95815,25673
8600000US95816,95816,17199
8600000US95817,95817,13758
8600000US95818,95818,21625
8600000US95819,95819,19890
8600000US95820,95820,36437
8600000US95821,95821,35812
8600000US95822,95822,44741
8600000US95823,95823,79440
8600000US95824,95824,30296
8600000US95825,95825,37473
8600000US95826,95826,39145
8600000US95827,95827,20666
8600000US95828,95828,58717
8600000US95829,95829,28264
8600000US95830,95830,734
8600000US95831,95831,43094
8600000US95832,95832,12114
8600000US95833,95833,39905
8600000US95834,95834,30076
8600000US95835,95835,40170
8600000US95837,95837,300
8600000US95838,95838,39053
8600000US95841,95841,21229
8600000US95842,95842,33522
8600000US95843,95843,47823
8600000US95864,95864,23352
8600000US95901,95901,33455
8600000US95903,95903,1653
8600000US95910,95910,123
8600000US95912,95912,5380
8600000US95914,95914,752
8600000US95915,95915,0
8600000US95916,95916,1359
8600000US95917,95917,3717
8600000US95918,95918,2915
8600000US95919,95919,971
8600000US95920,95920,315
8600000US95922,95922,831
8600000US95923,95923,28
8600000US95925,95925,276
8600000US95926,95926,40000
8600000US95928,95928,37735
8600000US95930,95930,72
8600000US95932,95932,7633
8600000US95934,95934,146
8600000US95935,95935,261
8600000US95936,95936,158
8600000US95937,95937,1540
8600000US95938,95938,4446
8600000US95939,95939,605
8600000US95941,95941,775
8600000US95942,95942,934
8600000US95943,95943,871
8600000US95944,95944,26
8600000US95945,95945,25381
8600000US95946,95946,8977
8600000US95947,95947,1657
8600000US95948,95948,11917
8600000US95949,95949,21036
8600000US95950,95950,350
8600000US95951,95951,2686
8600000US95953,95953,10925
8600000US95954,95954,12371
8600000US95955,95955,1386
8600000US95956,95956,348
8600000US95957,95957,879
8600000US95959,95959,18343
8600000US95960,95960,684
8600000US95961,95961,28489
8600000US95962,95962,1324
8600000US95963,95963,15492
8600000US95965,95965,20498
8600000US95966,95966,29860
8600000US95968,95968,1231
8600000US95969,95969,23572
8600000US95970,95970,616
8600000US95971,95971,5924
8600000US95973,95973,36682
8600000US95974,95974,65
8600000US95975,95975,1877
8600000US95977,95977,1488
8600000US95978,95978,245
8600000US95979,95979,414
8600000US95981,95981,39
8600000US95982,95982,3259
8600000US95983,95983,380
8600000US95984,95984,327
8600000US95986,95986,56
8600000US95987,95987,5950
8600000US95988,95988,8298
8600000US95991,95991,40861
8600000US95993,95993,37077
8600000US96001,96001,34293
8600000US96002,96002,34196
8600000US96003,96003,44328
8600000US96006,96006,389
8600000US96007,96007,23228
8600000US96008,96008,1191
8600000US96009,96009,321
8600000US96010,96010,122
8600000US96011,96011,199
8600000US96013,96013,4819
8600000US96014,96014,135
8600000US96015,96015,320
8600000US96016,96016,424
8600000US96017,96017,140
8600000US96019,96019,10178
8600000US96020,96020,2369
8600000US96021,96021,16017
8600000US96022,96022,16253
8600000US96023,96023,1184
8600000US96024,96024,846
8600000US96025,96025,2126
8600000US96027,96027,2327
8600000US96028,96028,1368
8600000US96029,96029,167
8600000US96031,96031,133
8600000US96032,96032,2653
8600000US96033,96033,490
8600000US96034,96034,279
8600000US96035,96035,3629
8600000US96037,96037,279
8600000US96038,96038,732
8600000US96039,96039,904
8600000US96040,96040,124
8600000US96041,96041,2934
8600000US96044,96044,963
8600000US96046,96046,115
8600000US96047,96047,849
8600000US96048,96048,730
8600000US96049,96049,90
8600000US96050,96050,381
8600000US96051,96051,1358
8600000US96052,96052,1574
8600000US96054,96054,319
8600000US96055,96055,3866
8600000US96056,96056,1530
8600000US96057,96057,1235
8600000US96058,96058,553
8600000US96059,96059,542
8600000US96061,96061,21
8600000US96062,96062,1042
8600000US96063,96063,359
8600000US96064,96064,4533
8600000US96065,96065,403
8600000US96067,96067,7094
8600000US96068,96068,204
8600000US96069,96069,800
8600000US96071,96071,31
8600000US96073,96073,3980
8600000US96074,96074,164
8600000US96075,96075,350
8600000US96076,96076,284
8600000US96080,96080,29139
8600000US96084,96084,536
8600000US96085,96085,54
8600000US96086,96086,278
8600000US96087,96087,544
8600000US96088,96088,4690
8600000US96090,96090,481
8600000US96091,96091,618
8600000US96092,96092,343
8600000US96093,96093,3570
8600000US96094,96094,6611
8600000US96096,96096,703
8600000US96097,96097,9746
8600000US96101,96101,5262
8600000US96103,96103,1401
8600000US96104,96104,842
8600000US96105,96105,372
8600000US96106,96106,274
8600000US96107,96107,1433
8600000US96108,96108,80
8600000US96109,96109,812
8600000US96110,96110,126
8600000US96111,96111,83
8600000US96112,96112,224
8600000US96113,96113,1925
8600000US96114,96114,3267
8600000US96115,96115,115
8600000US96116,96116,172
8600000US96117,96117,355
8600000US96118,96118,1779
8600000US96119,96119,59
8600000US96120,96120,926
8600000US96121,96121,358
8600000US96122,96122,3266
8600000US96123,96123,25
8600000US96124,96124,458
8600000US96125,96125,126
8600000US96126,96126,85
8600000US96128,96128,685
8600000US96129,96129,408
8600000US96130,96130,20119
8600000US96132,96132,50
8600000US96133,96133,126
8600000US96134,96134,2059
8600000US96135,96135,301
8600000US96136,96136,44
8600000US96137,96137,3252
8600000US96140,96140,953
8600000US96141,96141,403
8600000US96142,96142,885
8600000US96143,96143,3585
8600000US96145,96145,2147
8600000US96146,96146,1145
8600000US96148,96148,580
8600000US96150,96150,29327
8600000US96155,96155,0
8600000US96161,96161,18488
8600000US97635,97635,170